components,l1_hlt_mode_stripped,l1_key,duration,l1_triggers_counter,hlt_physics_throughput,init_lumi,last_update,recorded_lumi,delivered_lumi,energy,end_lumi,hlt_physics_rate,fill_number,l1_hlt_mode,end_time,trigger_mode,l1_key_stripped,fill_type_party2,fill_type_party1,initial_prescale_index,sequence,start_time,hlt_physics_size,fill_type_runtime,hlt_key,last_lumisection_number,l1_rate,l1_menu,run_number,stable_beam,hlt_physics_counter,Fill location
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,1313,1025800.0,0.01405198,0.0,2018-05-04T18:51:30Z,0.0,0.0,0.0,0.0,155.717,6641.0,cosmics2018,2018-05-04T17:46:42Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-04T17:24:49Z,18.016,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,55.0,800.126,L1Menu_Collisions2018_0_0_1,315706,False,199641.0,(1/7)
"['DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,852,615302.0,0.00559259,0.0,2018-05-04T19:10:44Z,0.0,0.0,0.0,0.0,84.841,6641.0,cosmics2018,2018-05-04T18:04:00Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-04T17:49:48Z,4.563,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,35.0,754.186,L1Menu_Collisions2018_0_0_1,315707,False,69219.0,(2/7)
"['DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,657,475049.0,0.00534966,0.0,2018-05-04T19:27:10Z,0.0,0.0,6499.0,0.0,80.856,6641.0,circulating2018,2018-05-04T18:20:20Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-04T18:09:23Z,3.367,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,27.0,754.802,L1Menu_Collisions2018_0_0_1,315708,False,50889.0,(3/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,133,68645.0,0.00423603,0.0,2018-05-04T19:35:23Z,0.0,0.0,6499.0,0.0,61.947,6641.0,circulating2018,2018-05-04T18:28:00Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-04T18:25:47Z,0.395,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,4.0,736.219,L1Menu_Collisions2018_0_0_1,315709,False,5776.0,(4/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,127,105688.0,0.00553813,0.0,2018-05-04T19:46:35Z,0.0,0.0,6499.0,0.0,80.736,6641.0,circulating2018,2018-05-04T18:39:17Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-04T18:37:10Z,0.516,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,4.0,1133.506,L1Menu_Collisions2018_0_0_1,315711,False,7528.0,(5/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,1813,3068144.0,0.02112442,0.0,2018-05-04T20:23:01Z,0.0,0.0,6499.0,0.0,304.577,6641.0,circulating2018,2018-05-04T19:15:16Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-04T18:45:03Z,36.439,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,76.0,1778.698,L1Menu_Collisions2018_0_0_1,315712,False,525386.0,(6/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v94,l1_trg_collisions2018/v16,26409,1276088814.0,1.18657054,1.998048,2018-05-05T02:34:21Z,352.296906,365.100938,6499.0,0.0,1323.928,6641.0,collisions2018,2018-05-05T02:41:36Z,l1_hlt_collisions2018/v94,collisions2018/v16,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-04T19:21:27Z,31310.492,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.3/HLT/V2,1132.0,48360.695,L1Menu_Collisions2018_0_0_1,315713,True,34934993.0,(7/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,1703,1495679.0,0.02151856,0.0,2018-05-05T04:21:08Z,0.0,0.0,0.0,0.0,239.085,6642.0,cosmics2018,2018-05-05T03:16:11Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T02:47:48Z,36.116,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,72.0,891.177,L1Menu_Collisions2018_0_0_1,315714,False,401269.0,(1/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,1067,821265.0,0.00815225,0.0,2018-05-05T04:43:44Z,0.0,0.0,0.0,0.0,120.05,6642.0,cosmics2018,2018-05-05T03:37:00Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T03:19:13Z,8.361,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,44.0,800.735,L1Menu_Collisions2018_0_0_1,315715,False,123130.0,(2/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,187,114509.0,0.00547541,0.0,2018-05-05T05:04:51Z,0.0,0.0,6499.0,0.0,79.995,6642.0,circulating2018,2018-05-05T03:45:08Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-05T03:42:01Z,0.893,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,7.0,701.778,L1Menu_Collisions2018_0_0_1,315716,False,13053.0,(3/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,2586,4247837.0,0.01709009,0.0,2018-05-05T05:56:28Z,0.0,0.0,6499.0,0.0,240.655,6642.0,circulating2018,2018-05-05T04:46:16Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-05T04:03:10Z,43.025,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,109.0,1687.338,L1Menu_Collisions2018_0_0_1,315719,False,605854.0,(4/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v94,l1_trg_collisions2018/v16,14967,767780349.0,1.31273825,2.040181,2018-05-05T10:00:09Z,207.075109,214.902313,6499.0,0.0,1395.164,6642.0,collisions2018,2018-05-05T09:04:22Z,l1_hlt_collisions2018/v94,collisions2018/v16,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-05T04:54:55Z,19553.698,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.3/HLT/V2,640.0,51465.348,L1Menu_Collisions2018_0_0_1,315721,True,20781458.0,(5/5)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,538,318300.0,0.00072627,0.0,2018-05-05T10:39:06Z,0.0,0.0,0.0,0.0,27.865,6643.0,cosmics2018,2018-05-05T09:34:12Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T09:25:14Z,0.372,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,22.0,620.686,L1Menu_Collisions2018_0_0_1,315732,False,14290.0,(1/6)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,876,579315.0,0.00035611,0.0,2018-05-05T11:11:14Z,0.0,0.0,0.0,0.0,16.934,6643.0,cosmics2018,2018-05-05T09:52:11Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T09:37:35Z,0.299,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,36.0,690.352,L1Menu_Collisions2018_0_0_1,315733,False,14211.0,(2/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,687,506131.0,0.00630533,0.0,2018-05-05T11:25:44Z,0.0,0.0,0.0,0.0,95.384,6643.0,circulating2018,2018-05-05T10:20:58Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-05T10:09:31Z,4.115,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,28.0,775.467,L1Menu_Collisions2018_0_0_1,315737,False,62256.0,(3/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,2840,3266929.0,0.01622164,0.0,2018-05-05T12:18:00Z,0.0,0.0,6499.0,0.0,225.946,6643.0,circulating2018,2018-05-05T11:11:26Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-05T10:24:06Z,45.754,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,121.0,1158.277,L1Menu_Collisions2018_0_0_1,315738,False,637295.0,(4/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,1214,4524804.0,0.10020688,0.0,2018-05-05T12:45:33Z,0.0,0.0,6499.0,0.0,1399.789,6643.0,circulating2018,2018-05-05T11:36:46Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-05T11:16:32Z,116.793,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,51.0,3882.29,L1Menu_Collisions2018_0_0_1,315739,False,1631483.0,(5/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v94,l1_trg_collisions2018/v16,2332,106454811.0,1.15658927,2.086029,2018-05-05T13:52:27Z,24.312406,26.02768,6499.0,0.0,1137.968,6643.0,collisions2018,2018-05-05T12:23:00Z,l1_hlt_collisions2018/v94,collisions2018/v16,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-05T11:44:08Z,2669.096,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.3/HLT/V2,99.0,46130.52,L1Menu_Collisions2018_0_0_1,315741,True,2626123.0,(6/6)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,396,272388.0,0.00490919,0.0,2018-05-05T14:01:08Z,0.0,0.0,0.0,0.0,83.812,6644.0,cosmics2018,2018-05-05T12:57:20Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T12:50:44Z,1.831,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,16.0,730.342,L1Menu_Collisions2018_0_0_1,315745,False,31259.0,(1/2)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,816,576645.0,0.00225957,0.0,2018-05-05T14:17:37Z,0.0,0.0,0.0,0.0,85.446,6644.0,cosmics2018,2018-05-05T13:12:40Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T12:59:04Z,1.738,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,33.0,749.64,L1Menu_Collisions2018_0_0_1,315750,False,65729.0,(2/2)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,1097,799388.0,0.00519216,0.0,2018-05-05T14:38:51Z,0.0,0.0,0.0,0.0,87.174,6645.0,cosmics2018,2018-05-05T13:34:05Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T13:15:48Z,5.446,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,45.0,762.085,L1Menu_Collisions2018_0_0_1,315753,False,91443.0,(1/7)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,678,472727.0,0.00521693,0.0,2018-05-05T14:57:01Z,0.0,0.0,0.0,0.0,85.657,6645.0,cosmics2018,2018-05-05T13:48:16Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T13:36:58Z,3.283,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,27.0,751.112,L1Menu_Collisions2018_0_0_1,315758,False,53911.0,(2/7)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,253,175674.0,0.01403443,0.0,2018-05-05T15:05:20Z,0.0,0.0,0.0,0.0,154.318,6645.0,cosmics2018,2018-05-05T13:59:31Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T13:55:18Z,2.944,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,9.0,837.381,L1Menu_Collisions2018_0_0_1,315759,False,32375.0,(3/7)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,340,229275.0,0.00509881,0.0,2018-05-05T15:15:26Z,0.0,0.0,0.0,0.0,78.229,6645.0,cosmics2018,2018-05-05T14:09:34Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T14:03:54Z,1.545,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,13.0,756.609,L1Menu_Collisions2018_0_0_1,315760,False,23706.0,(4/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,836,608443.0,0.00522867,0.0,2018-05-05T15:37:53Z,0.0,0.0,6499.0,0.0,76.612,6645.0,cosmics2018,2018-05-05T14:27:51Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T14:13:55Z,4.266,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,35.0,745.779,L1Menu_Collisions2018_0_0_1,315761,False,62505.0,(5/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,3093,4725830.0,0.01417682,0.0,2018-05-05T16:35:16Z,0.0,0.0,6499.0,0.0,204.487,6645.0,circulating2018,2018-05-05T15:27:52Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-05T14:36:19Z,43.291,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,131.0,1547.622,L1Menu_Collisions2018_0_0_1,315762,False,624436.0,(6/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v94,l1_trg_collisions2018/v16,7569,431311937.0,1.58523525,1.812922,2018-05-05T18:34:54Z,112.063688,117.390242,6499.0,0.0,1538.647,6645.0,collisions2018,2018-05-05T17:39:35Z,l1_hlt_collisions2018/v94,collisions2018/v16,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-05T15:33:26Z,11935.652,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.3/HLT/V2,323.0,57285.812,L1Menu_Collisions2018_0_0_1,315764,True,11584876.0,(7/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,25807,22779050.0,0.01847331,0.0,2018-05-06T02:06:51Z,0.0,0.0,6499.0,0.0,200.758,6646.0,cosmics2018,2018-05-06T00:55:15Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-05T17:45:08Z,476.266,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,1106.0,883.579,L1Menu_Collisions2018_0_0_1,315765,False,5175813.0,(1/4)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,1477,1550307.0,0.00510162,0.0,2018-05-06T02:36:22Z,0.0,0.0,6499.0,0.0,73.024,6646.0,circulating2018,2018-05-06T01:29:54Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-06T01:05:17Z,7.373,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,62.0,1072.715,L1Menu_Collisions2018_0_0_1,315767,False,105538.0,(2/4)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,1196,1892877.0,0.01373672,0.0,2018-05-06T03:06:16Z,0.0,0.0,6499.0,0.0,201.237,6646.0,circulating2018,2018-05-06T01:54:51Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-06T01:34:55Z,16.01,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,50.0,1624.092,L1Menu_Collisions2018_0_0_1,315768,False,234546.0,(3/4)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v94,l1_trg_collisions2018/v16,7960,465241258.0,1.57107314,2.042558,2018-05-06T04:10:06Z,119.330164,124.114125,6499.0,0.0,1556.362,6646.0,collisions2018,2018-05-06T04:17:31Z,l1_hlt_collisions2018/v94,collisions2018/v16,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-06T02:04:51Z,12451.602,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.3/HLT/V2,340.0,58702.63,L1Menu_Collisions2018_0_0_1,315770,True,12335008.0,(4/4)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,3125,2540367.0,0.01950727,0.0,2018-05-06T06:26:38Z,0.0,0.0,0.0,0.0,213.889,6647.0,cosmics2018,2018-05-06T05:14:18Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-06T04:22:13Z,57.295,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,133.0,864.936,L1Menu_Collisions2018_0_0_1,315771,False,628216.0,(1/3)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v39,l1_trg_circulating2018/v23,7862,8348520.0,0.00858874,0.0,2018-05-06T08:45:13Z,0.0,0.0,0.0,0.0,122.902,6647.0,circulating2018,2018-05-06T07:36:05Z,l1_hlt_circulating2018/v39,circulating2018/v23,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-06T05:25:03Z,67.069,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,336.0,1069.111,L1Menu_Collisions2018_0_0_1,315773,False,959740.0,(2/3)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v94,l1_trg_collisions2018/v16,434,505200.0,0.00433783,0.0,2018-05-06T09:04:07Z,0.0,0.0,0.0,0.0,38.685,6647.0,collisions2018,2018-05-06T07:50:36Z,l1_hlt_collisions2018/v94,collisions2018/v16,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-06T07:43:22Z,1.719,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.3/HLT/V2,17.0,1274.89,L1Menu_Collisions2018_0_0_1,315775,False,15330.0,(3/3)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v109,l1_trg_cosmics2018/v67,1330,1085145.0,0.01702311,0.0,2018-05-06T09:29:13Z,0.0,0.0,0.0,0.0,183.046,6648.0,cosmics2018,2018-05-06T08:24:25Z,l1_hlt_cosmics2018/v109,cosmics2018/v67,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-06T08:02:15Z,21.825,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,55.0,846.415,L1Menu_Collisions2018_0_0_1,315777,False,234678.0,(1/11)
